
REPORT_NAME,REPORT_SUB_TYPE,VERSION,DESTINATION_TABLE,TRANSACTION_TYPE,ROW_FILTER_TYPE,IS_ACTIVE,IS_NEW
GSH,AUCTION_QUANTITIES,1,GSH_AUCTION_QUANTITIES,INSERT-UPDATE,LASTCHANGED,1,0
GSH,AUCTION_RESULTS,1,GSH_AUCTION_RESULTS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,AUCTION_RUN,1,GSH_AUCTION_RUN,INSERT-UPDATE,LASTCHANGED,1,0
GSH,AUCTION_SUBMISSION,1,GSH_AUCTION_BID_SUBMISSION,INSERT-UPDATE,LASTCHANGED,1,0
GSH,BENCHMARK_PRICE,1,GSH_BENCHMARK_PRICE,INSERT-UPDATE,LASTCHANGED,1,0
GSH,CAPACITY_TRANSACTION,1,GSH_CAPACITY_TRANSACTION,INSERT-UPDATE,LASTCHANGED,1,0
GSH,CAPACITY_TRANSFER_AUCTION_NT,1,GSH_CAP_XFR_AUCTION_NOTICE,INSERT-UPDATE,LASTCHANGED,1,0
GSH,CAPACITY_TRANSFER_NOTICE,1,GSH_CAP_XFR_NOTICE,INSERT-UPDATE,LASTCHANGED,1,0
GSH,CONTRACT_DETAILS,1,GSH_CONTRACT_DETAILS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,CONTRACT_REFERENCES,1,GSH_CONTRACT_REFERENCES,INSERT-UPDATE,LASTCHANGED,1,0
GSH,DELIVERED_QUANTITY,1,GSH_DELIVERED_QUANTITY,INSERT-UPDATE,LASTCHANGED,1,0
GSH,DELIVERY_NETT_POINTS,1,GSH_DELIVERY_NETT_POINTS,INSERT,,1,0
GSH,DELIVERY_NETT_PREFS,1,GSH_DELIVERY_NETT_PREFS,INSERT,,1,0
GSH,DELIVERY_OBLIGATION,1,GSH_DELIVERY_OBLIGATIONS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,DELIVERY_OBLIGATION,2,GSH_DELIVERY_OBLIGATIONS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,FACILITIES,1,GSH_FACILITIES,INSERT-UPDATE,LASTCHANGED,1,0
GSH,HISTORICAL_SUMMARY,1,GSH_HISTORICAL_SUMMARY,INSERT-UPDATE,LASTCHANGED,1,0
GSH,MARKET_CONTACTS,1,GSH_PARTICIPANT_CONTACTS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,NOTIONAL_POINTS,1,GSH_NOTIONAL_POINTS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,ORDERS,2,GSH_ORDERS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,ORDERS,3,GSH_ORDERS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,PARK_SERVICES,1,GSH_PARK_SERVICES,INSERT-UPDATE,LASTCHANGED,1,0
GSH,PARTICIPANTS,2,GSH_PARTICIPANTS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,PARTICIPANTS,1,GSH_PARTICIPANTS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,PARTICIPANT_OPSTATE,1,GSH_PARTICIPANT_OPSTATE,INSERT-UPDATE,LASTCHANGED,1,0
GSH,PIPELINE_SEGMENTS,1,GSH_PIPELINE_SEGMENTS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,RECEIPT_DELIVERY_POINT_PREF,1,GSH_RCPT_DELIV_POINT_PREFS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,REVISED_AUCTION_QUANTITIES,1,GSH_REVISED_AUCT_QUANTITIES,INSERT-UPDATE,LASTCHANGED,1,0
GSH,SECDEPOSIT_INTEREST_RATE,1,GSH_SECDEPOSIT_INTEREST_RATE,INSERT,,1,0
GSH,SERVICE_POINTS,1,GSH_SERVICE_POINTS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,SHIPPER_CAPACITY_XFR_NOTICE,1,GSH_SHIPPER_CAP_XFR_NOTICE,INSERT-UPDATE,LASTCHANGED,1,0
GSH,TRADES,3,GSH_TRADES,INSERT-UPDATE,LASTCHANGED,1,0
GSH,TRADES,4,GSH_TRADES,INSERT-UPDATE,LASTCHANGED,1,0
GSH,TRADES_STAGING,1,GSH_TRADES_STAGING,INSERT-UPDATE,LASTCHANGED,1,0
GSH,TRADING_CONTACTS,1,GSH_TRADING_CONTACTS,INSERT-UPDATE,LASTCHANGED,1,0
GSH,TRANSACTION_SUMMARY,1,GSH_TRANSACTION_SUMMARY,INSERT-UPDATE,LASTCHANGED,1,0
GSH,ZONES,1,GSH_ZONES,INSERT-UPDATE,LASTCHANGED,1,0
GSH,ZONE_CURTAILMENT_INFORMATION,1,GSH_ZONE_CURTAILMENT,INSERT-UPDATE,LASTCHANGED,1,0
GSH_PRUDENTIAL,AUCTION_FORWARD_EXPOSURE,1,GSH_PRD_AUCT_FWD_EXPOSURE,INSERT,,1,0
GSH_PRUDENTIAL,BANK_GUARANTEES,1,GSH_PRD_BANK_GUARANTEES,INSERT,,1,0
GSH_PRUDENTIAL,ESTIMATED_MARKET_EXPOSURE,2,GSH_PRD_EST_MARKET_EXPOSURE,INSERT,,1,0
GSH_PRUDENTIAL,ESTIMATED_MARKET_EXPOSURE,1,GSH_PRD_EST_MARKET_EXPOSURE,INSERT,,1,0
GSH_PRUDENTIAL,REALLOCATIONS,1,GSH_PRD_REALLOCATIONS,INSERT,,1,0
GSH_PRUDENTIAL,SECURITY_DEPOSITS,2,GSH_PRD_SECURITY_DEPOSITS,INSERT,,1,0
GSH_PRUDENTIAL,SETTLEMENT_AMOUNTS,1,GSH_PRD_SETTLEMENT_AMOUNTS,INSERT,,1,0
GSH_PRUDENTIAL,TRADE_FORWARD_EXPOSURE,1,GSH_PRD_TRADE_FWD_EXPOSURE,INSERT,,1,0
GSH_REALLOCATION,DAILY_AMOUNT,1,GSH_REALLOC_DAILY_AMOUNT,INSERT,,1,0
GSH_REALLOCATION,REALLOCATION,1,GSH_REALLOC_REALLOCATION,INSERT-UPDATE,LASTCHANGED,1,0
GSH_SETTLEMENT,ADHOC,1,GSH_SUPP_ADHOC,INSERT,,1,0
GSH_SETTLEMENT,AUCTION_QUANTITIES,1,GSH_SUPP_AUCTION_QUANTITIES,INSERT,,1,0
GSH_SETTLEMENT,CAPACITY_AUCTION,1,GSH_SUPP_CAPACITY_AUCTION,INSERT,,1,0
GSH_SETTLEMENT,CAPACITY_TRANSFERS,1,GSH_SUPP_CAPACITY_TRANSFERS,INSERT,,1,0
GSH_SETTLEMENT,CAPACITY_VARIANCE,1,GSH_SUPP_CAPACITY_VARIANCE,INSERT,,1,0
GSH_SETTLEMENT,DELIVERED_QUANTITY,1,GSH_SUPP_DELIVERED_QUANTITY,INSERT,,1,0
GSH_SETTLEMENT,DELIVERY_VARIANCE,1,GSH_SUPP_DELIVERY_VARIANCE,INSERT,,1,0
GSH_SETTLEMENT,EXECUTED_TRADES,1,GSH_SUPP_EXECUTED_TRADES,INSERT,,1,0
GSH_SETTLEMENT,FEE,1,GSH_SUPP_FEE,INSERT,,1,0
GSH_SETTLEMENT,PHYSICAL_GAS,1,GSH_SUPP_PHYSICAL_GAS,INSERT,,1,0
GSH_SETTLEMENT,REALLOCATIONS,1,GSH_SUPP_REALLOCATIONS,INSERT,,1,0
GSH_SETTLEMENT,SERVICES,1,GSH_SUPP_SERVICES,INSERT,,1,0
GSH_SETTLEMENT,SETTLEMENT_RUN,1,GSH_SUPP_SETTLEMENT_RUN,INSERT-UPDATE,LASTCHANGED,1,0
GSH_SETTLEMENT,SETTLEMENT_SUMMARY,1,GSH_SUPP_SETTLEMENT_SUMMARY,INSERT,,1,0
IRAUCTION,RESIDUE_BID_TRK,1,RESIDUE_BID_TRK,INSERT,,1,0
IRAUCTION,RESIDUE_CONTRACTS,1,RESIDUE_CONTRACTS,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION,RESIDUE_CON_DATA,2,RESIDUE_CON_DATA,INSERT,,1,0
IRAUCTION,RESIDUE_CON_DATA,1,RESIDUE_CON_DATA,INSERT,,1,0
IRAUCTION,RESIDUE_CON_ESTIMATES_TRK,1,RESIDUE_CON_ESTIMATES_TRK,INSERT,,1,0
IRAUCTION,RESIDUE_CON_FUNDS,1,RESIDUE_CON_FUNDS,INSERT,,1,0
IRAUCTION,RESIDUE_PRICE_BID,1,RESIDUE_PRICE_BID,INSERT,,1,0
IRAUCTION,RESIDUE_PRICE_FUNDS_BID,1,RESIDUE_PRICE_FUNDS_BID,INSERT,,1,0
IRAUCTION,RESIDUE_PUBLIC_DATA,1,RESIDUE_PUBLIC_DATA,INSERT,,1,0
IRAUCTION,RESIDUE_TRK,1,RESIDUE_TRK,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION,SRA_CASH_SECURITY,1,SRA_CASH_SECURITY,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION,SRA_FINANCIAL_AUCPAY_DETAIL,1,SRA_FINANCIAL_AUCPAY_DETAIL,INSERT,,1,0
IRAUCTION,SRA_FINANCIAL_AUCPAY_SUM,1,SRA_FINANCIAL_AUCPAY_SUM,INSERT,,1,0
IRAUCTION,SRA_FINANCIAL_AUC_MARDETAIL,1,SRA_FINANCIAL_AUC_MARDETAIL,INSERT,,1,0
IRAUCTION,SRA_FINANCIAL_AUC_MARGIN,1,SRA_FINANCIAL_AUC_MARGIN,INSERT,,1,0
IRAUCTION,SRA_FINANCIAL_AUC_RECEIPTS,1,SRA_FINANCIAL_AUC_RECEIPTS,INSERT,,1,0
IRAUCTION,SRA_FINANCIAL_RUNTRK,1,SRA_FINANCIAL_RUNTRK,INSERT,,1,0
IRAUCTION,SRA_OFFER_PRODUCT,1,SRA_OFFER_PRODUCT,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION,SRA_OFFER_PROFILE,1,SRA_OFFER_PROFILE,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION,SRA_PRUDENTIAL_CASH_SECURITY,1,SRA_PRUDENTIAL_CASH_SECURITY,INSERT,,1,0
IRAUCTION,SRA_PRUDENTIAL_COMP_POSITION,1,SRA_PRUDENTIAL_COMP_POSITION,INSERT,,1,0
IRAUCTION,SRA_PRUDENTIAL_EXPOSURE,1,SRA_PRUDENTIAL_EXPOSURE,INSERT,,1,0
IRAUCTION,SRA_PRUDENTIAL_RUN,1,SRA_PRUDENTIAL_RUN,INSERT,,1,0
IRAUCTION,VALUATIONID,1,VALUATIONID,INSERT,,1,0
IRAUCTION_BIDS,FILE_TRK,1,RESIDUEFILETRK,INSERT,,1,0
IRAUCTION_BIDS,FUNDS_BID,1,RESIDUE_FUNDS_BID,INSERT,,1,0
IRAUCTION_BIDS,PRICE_BID,1,RESIDUE_PRICE_BID,INSERT,,1,0
IRAUCTION_CONFIG,AUCTION,1,AUCTION,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION_CONFIG,AUCTION_CALENDAR,2,AUCTION_CALENDAR,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION_CONFIG,AUCTION_CALENDAR,1,AUCTION_CALENDAR,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION_CONFIG,AUCTION_IC_ALLOCATIONS,1,AUCTION_IC_ALLOCATIONS,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION_CONFIG,AUCTION_IC_ALLOCATIONS,2,AUCTION_IC_ALLOCATIONS,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION_CONFIG,AUCTION_REVENUE_ESTIMATE,1,AUCTION_REVENUE_ESTIMATE,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION_CONFIG,AUCTION_REVENUE_TRACK,1,AUCTION_REVENUE_TRACK,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION_CONFIG,AUCTION_RP_ESTIMATE,1,AUCTION_RP_ESTIMATE,INSERT-UPDATE,LASTCHANGED,1,0
IRAUCTION_CONFIG,AUCTION_TRANCHE,1,AUCTION_TRANCHE,INSERT-UPDATE,LASTCHANGED,1,0
MARKET_CONFIG,BIDTYPES,1,BIDTYPES,INSERT-UPDATE,LASTCHANGED,1,0
MARKET_CONFIG,BIDTYPESTRK,1,BIDTYPESTRK,INSERT-UPDATE,LASTCHANGED,1,0
MARKET_CONFIG,FCASREGUSEFACTORS,1,FCAS_REGU_USAGE_FACTORS,INSERT,,1,0
MARKET_CONFIG,FCASREGUSEFACTORS_TRK,1,FCAS_REGU_USAGE_FACTORS_TRK,INSERT,,1,0
MARKET_CONFIG,INTERCONNECTOR,1,INTERCONNECTOR,INSERT-UPDATE,LASTCHANGED,1,0
MARKET_CONFIG,INTERCONNECTORALLOC,1,INTERCONNECTORALLOC,INSERT,,1,0
MARKET_CONFIG,INTERCONNECTORCONSTRAINT,1,INTERCONNECTORCONSTRAINT,INSERT-UPDATE,LASTCHANGED,1,0
MARKET_CONFIG,INTRAREGIONALLOC,1,INTRAREGIONALLOC,INSERT,,1,0
MARKET_CONFIG,LOSSFACTORMODEL,1,LOSSFACTORMODEL,INSERT-UPDATE,LASTCHANGED,1,0
MARKET_CONFIG,LOSSMODEL,1,LOSSMODEL,INSERT-UPDATE,LASTCHANGED,1,0
MARKET_CONFIG,MARKET_PRICE_THRESHOLDS,1,MARKET_PRICE_THRESHOLDS,INSERT,,1,0
MARKET_CONFIG,REGION,1,REGION,INSERT-UPDATE,LASTCHANGED,1,0
MARKET_CONFIG,REGIONSTANDINGDATA,1,REGIONSTANDINGDATA,INSERT-UPDATE,LASTCHANGED,1,0
MARKET_CONFIG,TRANSMISSIONLOSSFACTOR,2,TRANSMISSIONLOSSFACTOR,INSERT-UPDATE,LASTCHANGED,1,0
MARKET_CONFIG,TRANSMISSIONLOSSFACTOR,1,TRANSMISSIONLOSSFACTOR,INSERT-UPDATE,LASTCHANGED,1,0
MARKET_NOTICE,MARKETNOTICEDATA,1,MARKETNOTICEDATA,INSERT,,1,0
MARKET_NOTICE,MARKETNOTICETYPE,1,MARKETNOTICETYPE,INSERT-UPDATE,LASTCHANGED,1,0
MARKET_NOTICE,PARTICIPANTNOTICETRK,1,PARTICIPANTNOTICETRK,INSERT,,1,0
MCC,CASESOLUTION,1,MCC_CASESOLUTION,INSERT,,1,0
MCC,CONSTRAINTSOLUTION,1,MCC_CONSTRAINTSOLUTION,INSERT,,1,0
METERDATA,AGGREGATE_READS,1,METERDATA_AGGREGATE_READS,INSERT,,1,0
METERDATA,INDIVIDUAL_READS,1,METERDATA_INDIVIDUAL_READS,INSERT,,1,0
METERDATA,INTERCONNECTOR,1,METERDATA_INTERCONNECTOR,INSERT,,1,0
METERDATA,METERDATA_SAPS,1,METERDATA_SAPS,INSERT,,1,0
METERDATA,TRK,1,METERDATA_TRK,INSERT,,1,0
METERDATA,WDR_READS,1,METERDATA_WDR_READS,INSERT,,1,0
METER_DATA,CUSTOMER,1,METERDATA,INSERT,,1,0
METER_DATA,CUSTOMER_TRK,1,METERDATATRK,INSERT,,1,0
METER_DATA,GEN_DUID,1,METERDATA_GEN_DUID,INSERT-UPDATE,,1,0
MR,DAYOFFER_STACK,1,MR_DAYOFFER_STACK,INSERT,,1,0
MR,EVENT,1,MR_EVENT,INSERT,,1,0
MR,EVENT_SCHEDULE,1,MR_EVENT_SCHEDULE,INSERT,,1,0
MR,PEROFFER_STACK,1,MR_PEROFFER_STACK,INSERT,,1,0
MTPASA,CASERESULT,1,MTPASA_CASERESULT,INSERT,,1,0
MTPASA,CONSTRAINTRESULT,1,MTPASA_CONSTRAINTRESULT,INSERT,,1,0
MTPASA,CONSTRAINTSUMMARY,1,MTPASA_CONSTRAINTSUMMARY,INSERT,,1,0
MTPASA,DUIDAVAILABILITY,2,MTPASA_DUIDAVAILABILITY,INSERT,,1,0
MTPASA,DUIDAVAILABILITY,3,MTPASA_DUIDAVAILABILITY,INSERT,,1,0
MTPASA,INTERCONNECTORRESULT,1,MTPASA_INTERCONNECTORRESULT,INSERT,,1,0
MTPASA,LOLPRESULT,1,MTPASA_LOLPRESULT,INSERT,,1,0
MTPASA,REGIONAVAILABILITY,3,MTPASA_REGIONAVAILABILITY,INSERT,,1,0
MTPASA,REGIONAVAILABILITY,4,MTPASA_REGIONAVAILABILITY,INSERT,,1,0
MTPASA,REGIONAVAILTRK,1,MTPASA_REGIONAVAIL_TRK,INSERT,,1,0
MTPASA,REGIONITERATION,1,MTPASA_REGIONITERATION,INSERT,,1,0
MTPASA,REGIONRESULT,1,MTPASA_REGIONRESULT,INSERT,,1,0
MTPASA,REGIONRESULT,2,MTPASA_REGIONRESULT,INSERT,,1,0
MTPASA,REGIONSUMMARY,1,MTPASA_REGIONSUMMARY,INSERT,,1,0
MTPASA,RESERVELIMIT,1,MTPASA_RESERVELIMIT,INSERT,,1,0
MTPASA,RESERVELIMIT_REGION,1,MTPASA_RESERVELIMIT_REGION,INSERT,,1,0
MTPASA,RESERVELIMIT_SET,1,MTPASA_RESERVELIMIT_SET,INSERT,,1,0
NETWORK,EQUIPMENTDETAIL,1,NETWORK_EQUIPMENTDETAIL,INSERT-UPDATE,LASTCHANGED,1,0
NETWORK,EQUIPMENTDETAIL,2,NETWORK_EQUIPMENTDETAIL,INSERT-UPDATE,LASTCHANGED,1,0
NETWORK,OUTAGECONSTRAINTSET,1,NETWORK_OUTAGECONSTRAINTSET,INSERT,,1,0
NETWORK,OUTAGEDETAIL,3,NETWORK_OUTAGEDETAIL,INSERT-UPDATE,LASTCHANGED,1,0
NETWORK,OUTAGEDETAIL,4,NETWORK_OUTAGEDETAIL,INSERT-UPDATE,LASTCHANGED,1,0
NETWORK,OUTAGESTATUSCODE,1,NETWORK_OUTAGESTATUSCODE,INSERT-UPDATE,LASTCHANGED,1,0
NETWORK,RATING,1,NETWORK_RATING,INSERT-UPDATE,LASTCHANGED,1,0
NETWORK,REALTIMERATING,1,NETWORK_REALTIMERATING,INSERT,,1,0
NETWORK,STATICRATING,1,NETWORK_STATICRATING,INSERT-UPDATE,LASTCHANGED,1,0
NETWORK,SUBSTATIONDETAIL,1,NETWORK_SUBSTATIONDETAIL,INSERT-UPDATE,LASTCHANGED,1,0
NETWORK,SUBSTATIONDETAIL,2,NETWORK_SUBSTATIONDETAIL,INSERT-UPDATE,LASTCHANGED,1,0
OFFER,BIDDAYOFFER,2,BIDDAYOFFER,INSERT,,1,0
OFFER,BIDDAYOFFER,1,BIDDAYOFFER,INSERT,,1,0
OFFER,BIDDAYOFFER,3,BIDDAYOFFER,INSERT,,1,0
OFFER,BIDOFFERFILETRK,1,BIDOFFERFILETRK,INSERT,,1,0
OFFER,BIDPEROFFER,1,BIDPEROFFER,INSERT,,1,0
OFFER,MTPASA_OFFERDATA,1,MTPASA_OFFERDATA,INSERT,,1,0
OFFER,MTPASA_OFFERDATA,2,MTPASA_OFFERDATA,INSERT,,1,0
OFFER,MTPASA_OFFERFILETRK,1,MTPASA_OFFERFILETRK,INSERT,,1,0
OPERATIONAL_DEMAND,ACTUAL,3,DEMANDOPERATIONALACTUAL,INSERT-UPDATE,LASTCHANGED,1,0
OPERATIONAL_DEMAND,ACTUAL,2,DEMANDOPERATIONALACTUAL,INSERT-UPDATE,LASTCHANGED,1,0
OPERATIONAL_DEMAND,FORECAST,1,DEMANDOPERATIONALFORECAST,UPDATE-INSERT,LASTCHANGED,1,0
P5MIN,BLOCKED_CONSTRAINTS,1,P5MIN_BLOCKEDCONSTRAINT,INSERT,,1,0
P5MIN,CASESOLUTION,2,P5MIN_CASESOLUTION,INSERT,,1,0
P5MIN,CONSTRAINTSOLUTION,6,P5MIN_CONSTRAINTSOLUTION,INSERT,,1,0
P5MIN,FCAS_REQUIRMENT,1,P5MIN_FCAS_REQUIREMENT,INSERT,LASTCHANGED,1,0
P5MIN,FCAS_REQ_CONSTRAINT,1,P5MIN_FCAS_REQ_CONSTRAINT,INSERT,,1,0
P5MIN,FCAS_REQ_RUN,1,P5MIN_FCAS_REQ_RUN,INSERT,,1,0
P5MIN,INTERCONNECTORSOLN,4,P5MIN_INTERCONNECTORSOLN,INSERT,,1,0
P5MIN,INTERSENSITIVITIES,1,P5MIN_INTERSENSITIVITIES,INSERT,,1,0
P5MIN,LOCAL_PRICE,1,P5MIN_LOCAL_PRICE,INSERT,,1,0
P5MIN,PRICESENSITIVITIES,1,P5MIN_PRICESENSITIVITIES,INSERT,,1,0
P5MIN,REGIONSOLUTION,8,P5MIN_REGIONSOLUTION,INSERT,,1,0
P5MIN,REGIONSOLUTION,9,P5MIN_REGIONSOLUTION,INSERT,,1,0
P5MIN,SCENARIODEMAND,1,P5MIN_SCENARIODEMAND,INSERT,,1,0
P5MIN,SCENARIODEMANDTRK,1,P5MIN_SCENARIODEMANDTRK,INSERT-UPDATE,LASTCHANGED,1,0
P5MIN,UNITSOLUTION,6,P5MIN_UNITSOLUTION,INSERT,,1,0
P5MIN,UNITSOLUTION,5,P5MIN_UNITSOLUTION,INSERT,,1,0
PARTICIPANT_REGISTRATION,ADG_DETAIL,1,ADG_DETAIL,INSERT,,1,0
PARTICIPANT_REGISTRATION,AGGREGATE_DISPATCH_GROUP,1,AGGREGATE_DISPATCH_GROUP,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,BIDDUIDDETAILS,1,BIDDUIDDETAILS,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,BIDDUIDDETAILSTRK,1,BIDDUIDDETAILSTRK,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,DISPATCHABLEUNIT,1,DISPATCHABLEUNIT,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,DUALLOC,1,DUALLOC,INSERT,,1,0
PARTICIPANT_REGISTRATION,DUDETAIL,6,DUDETAIL,INSERT,,1,0
PARTICIPANT_REGISTRATION,DUDETAIL,7,DUDETAIL,INSERT,,1,0
PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,6,DUDETAILSUMMARY,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,DUDETAILSUMMARY,7,DUDETAILSUMMARY,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,GENMETER,1,GENMETER,INSERT,,1,0
PARTICIPANT_REGISTRATION,GENUNITS,2,GENUNITS,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,GENUNITS,3,GENUNITS,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,GENUNITS_UNIT,2,GENUNITS_UNIT,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,GENUNITS_UNIT,1,GENUNITS_UNIT,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,MNSP_INTERCONNECTOR,1,MNSP_INTERCONNECTOR,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,MNSP_INTERCONNECTOR,2,MNSP_INTERCONNECTOR,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,MNSP_PARTICIPANT,1,MNSP_PARTICIPANT,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,PARTICIPANT,1,PARTICIPANT,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,PARTICIPANTACCOUNT,1,PARTICIPANTACCOUNT,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,PARTICIPANTCATEGORY,1,PARTICIPANTCATEGORY,INSERT,,1,0
PARTICIPANT_REGISTRATION,PARTICIPANTCATEGORYALLOC,1,PARTICIPANTCATEGORYALLOC,INSERT,,1,0
PARTICIPANT_REGISTRATION,PARTICIPANTCLASS,1,PARTICIPANTCLASS,INSERT,,1,0
PARTICIPANT_REGISTRATION,PARTICIPANTCREDITDETAIL,1,PARTICIPANTCREDITDETAIL,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,PMS_GROUP,1,PMS_GROUP,UPDATE-INSERT,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,PMS_GROUPNMI,1,PMS_GROUPNMI,UPDATE-INSERT,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,PMS_GROUPSERVICE,1,PMS_GROUPSERVICE,UPDATE-INSERT,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,STADUALLOC,1,STADUALLOC,INSERT,,1,0
PARTICIPANT_REGISTRATION,STATION,1,STATION,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,STATIONOPERATINGSTATUS,1,STATIONOPERATINGSTATUS,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,STATIONOWNER,1,STATIONOWNER,INSERT-UPDATE,LASTCHANGED,1,0
PARTICIPANT_REGISTRATION,STATIONOWNERTRK,1,STATIONOWNERTRK,INSERT-UPDATE,LASTCHANGED,1,0
PD7DAY,CASESOLUTION,1,PD7DAY_CASESOLUTION,INSERT,,1,0
PD7DAY,CONSTRAINTSOLUTION,1,PD7DAY_CONSTRAINTSOLUTION,INSERT,,1,0
PD7DAY,INTERCONNECTORSOLUTION,1,PD7DAY_INTERCONNECTORSOLUTION,INSERT,,1,0
PD7DAY,MARKET_SUMMARY,1,PD7DAY_MARKET_SUMMARY,INSERT,,1,0
PD7DAY,MARKET_SUMMARY,2,PD7DAY_MARKET_SUMMARY,INSERT,,1,0
PD7DAY,PRICESOLUTION,1,PD7DAY_PRICESOLUTION,INSERT,,1,0
PDPASA,CASESOLUTION,3,PDPASA_CASESOLUTION,INSERT,,1,0
PDPASA,CONSTRAINTSOLUTION,1,PDPASA_CONSTRAINTSOLUTION,INSERT,,1,0
PDPASA,INTERCONNECTORSOLN,1,PDPASA_INTERCONNECTORSOLN,INSERT,,1,0
PDPASA,REGIONSOLUTION,7,PDPASA_REGIONSOLUTION,INSERT,,1,0
PDPASA,REGIONSOLUTION,6,PDPASA_REGIONSOLUTION,INSERT,,1,0
PREDISPATCH,BLOCKED_CONSTRAINTS,1,PREDISPATCHBLOCKEDCONSTRAINT,INSERT,,1,0
PREDISPATCH,CASE_SOLUTION,1,PREDISPATCHCASESOLUTION,INSERT,,1,0
PREDISPATCH,CONSTRAINT_SOLUTION,5,PREDISPATCHCONSTRAINT,UPDATE-INSERT,LASTCHANGED,1,0
PREDISPATCH,FCAS_REQ_CONSTRAINT,1,PD_FCAS_REQ_CONSTRAINT,INSERT,,1,0
PREDISPATCH,FCAS_REQ_RUN,1,PD_FCAS_REQ_RUN,INSERT,,1,0
PREDISPATCH,INTERCONNECTOR_SOLN,3,PREDISPATCHINTERCONNECTORRES,UPDATE-INSERT,LASTCHANGED,1,0
PREDISPATCH,INTERCONNECTR_SENS,1,PREDISPATCHINTERSENSITIVITIES,UPDATE-INSERT,LASTCHANGED,1,0
PREDISPATCH,LOCAL_PRICE,1,PREDISPATCH_LOCAL_PRICE,UPDATE-INSERT,LASTCHANGED,1,0
PREDISPATCH,MNSPBIDTRK,1,PREDISPATCH_MNSPBIDTRK,INSERT,,1,0
PREDISPATCH,OFFERTRK,1,PREDISPATCHOFFERTRK,INSERT,,1,0
PREDISPATCH,PRICESENSITIVITIES,1,PREDISPATCHPRICESENSITIVITIES,UPDATE-INSERT,LASTCHANGED,1,0
PREDISPATCH,REGIONFCASREQUIREMENT,1,PREDISPATCH_FCAS_REQ,UPDATE-INSERT,LASTCHANGED,1,0
PREDISPATCH,REGIONFCASREQUIREMENT,2,PREDISPATCH_FCAS_REQ,UPDATE-INSERT,LASTCHANGED,1,0
PREDISPATCH,REGION_PRICES,2,PREDISPATCHPRICE,UPDATE-INSERT,LASTCHANGED,1,0
PREDISPATCH,REGION_SOLUTION,7,PREDISPATCHREGIONSUM,UPDATE-INSERT,LASTCHANGED,1,0
